Date,Open,High,Low,Close,Volume
2021-04-10,1869.71,1873.22,1869.57,1871.48,9911
2021-04-11,1892.5,1901.24,1891.09,1894.65,5871
2021-04-12,1923.73,1966.72,1876.88,1923.55,9880
2021-04-13,1903.31,1903.38,1902.84,1903.33,5614
2021-04-14,1895.05,1907.38,1865.25,1881.6,7888
2021-04-15,1868.17,1892.45,1860.4,1871.44,6457
2021-04-16,1789.45,1814.23,1785.43,1785.47,9614
2021-04-17,1731.49,1731.6,1731.35,1731.54,4148
2021-04-18,1782.49,1798.82,1775.47,1779.05,9649
2021-04-19,1836.17,1838.72,1824.65,1837.76,5356
2021-04-20,1830.21,1832.85,1828.44,1828.79,8584
2021-04-21,1848.31,1866.59,1847.45,1850.06,9045
2021-04-22,1859.34,1918.95,1858.95,1861.76,10030
2021-04-23,1975.16,1981.41,1973.84,1976.59,8996
2021-04-24,2021.08,2021.28,2020.54,2021.04,8642
2021-04-25,2019.21,2024.41,2007.92,2016.08,3058
2021-04-26,1978.81,1998.74,1967.85,1977.75,5355
2021-04-27,1894.56,1917.15,1889.82,1914.4,5231
2021-04-28,1920.65,1925.48,1918.24,1922.39,7327
2021-04-29,1893.79,1900.92,1890.29,1893.5,3771
2021-04-30,1843.4,1843.92,1834.98,1839.83,4757
2021-05-01,1809.48,1842.11,1789.86,1816.22,7970
2021-05-02,1776.68,1779.66,1772.58,1777.11,8065
2021-05-03,1837.17,1837.38,1836.91,1837.26,5332
2021-05-04,1869.56,1870.01,1869.32,1869.84,2827
2021-05-05,1868.81,1878.85,1865.73,1869.72,9907
2021-05-06,1927.3,1930.23,1919.05,1925.25,3981
2021-05-07,1938.52,1952.28,1922.66,1928.43,5105
2021-05-08,1891.19,1908.62,1888.22,1895.4,8799
2021-05-09,1947.18,1959.9,1934.21,1953.33,4899
2021-05-10,1979.55,2003.07,1960.77,1974.58,8898
2021-05-11,1932.59,1972.75,1918.34,1933.81,3344
2021-05-12,1925.71,1934.26,1915.16,1926.64,2932
2021-05-13,1884.0,1905.94,1868.36,1893.1,3777
2021-05-14,1840.35,1841.88,1836.53,1840.93,4822
2021-05-15,1875.3,1876.71,1875.1,1875.21,6512
2021-05-16,1944.28,1955.33,1939.51,1947.01,5365
2021-05-17,1890.25,1906.19,1879.55,1892.75,2910
2021-05-18,1913.91,1922.02,1910.45,1914.25,9410
2021-05-19,1880.83,1903.54,1879.82,1889.53,6453
2021-05-20,1873.41,1875.95,1856.12,1871.31,8684
2021-05-21,1847.56,1863.37,1844.67,1849.33,8535
2021-05-22,1818.43,1828.83,1803.27,1817.55,8880
2021-05-23,1817.61,1820.97,1798.76,1819.5,5938
2021-05-24,1785.69,1811.23,1766.58,1789.44,8290
2021-05-25,1795.57,1801.22,1786.73,1799.3,6246
2021-05-26,1793.65,1836.99,1792.74,1797.67,7979
2021-05-27,1787.5,1816.64,1783.04,1789.26,2531
2021-05-28,1758.3,1765.32,1755.89,1756.96,3676
2021-05-29,1741.12,1773.45,1718.14,1736.87,10055
2021-05-30,1755.8,1774.88,1748.17,1763.29,9624
2021-05-31,1780.76,1783.83,1779.43,1781.13,5463
2021-06-01,1753.99,1755.87,1728.15,1746.48,3296
2021-06-02,1751.17,1753.94,1748.32,1750.13,3763
2021-06-03,1778.75,1820.57,1750.07,1776.6,4137
2021-06-04,1717.21,1719.6,1707.23,1717.46,7512
2021-06-05,1736.87,1737.14,1735.22,1736.3,6478
2021-06-06,1712.93,1714.52,1712.03,1713.46,6753
2021-06-07,1721.89,1744.54,1674.45,1733.19,10415
2021-06-08,1709.63,1714.53,1693.98,1706.9,4002
2021-06-09,1653.43,1689.52,1639.52,1645.46,6776
2021-06-10,1594.96,1678.04,1570.03,1592.06,3964
2021-06-11,1593.42,1600.97,1586.78,1593.75,4585
2021-06-12,1583.84,1625.45,1520.64,1602.19,8958
2021-06-13,1573.37,1573.62,1573.1,1573.37,2590
2021-06-14,1595.45,1596.79,1590.43,1593.63,9905
2021-06-15,1541.17,1541.35,1540.78,1540.83,5731
2021-06-16,1535.35,1554.5,1534.79,1538.95,8459
2021-06-17,1502.57,1516.81,1476.97,1501.83,4490
2021-06-18,1481.91,1482.68,1475.07,1482.4,6804
2021-06-19,1476.12,1507.66,1470.31,1483.95,3418
2021-06-20,1464.27,1473.86,1448.3,1458.56,6148
2021-06-21,1457.46,1459.79,1427.74,1447.49,10080
2021-06-22,1476.65,1488.52,1473.16,1476.77,6603
2021-06-23,1457.29,1473.63,1455.14,1459.88,6473
2021-06-24,1483.89,1491.11,1471.35,1484.42,7650
2021-06-25,1451.13,1453.0,1450.45,1451.03,8253
2021-06-26,1470.83,1474.35,1455.44,1466.55,7384
2021-06-27,1508.48,1512.22,1505.26,1508.98,4773
2021-06-28,1437.31,1448.73,1409.67,1434.54,7262
2021-06-29,1411.76,1412.32,1409.36,1411.82,9888
2021-06-30,1428.08,1428.71,1427.13,1428.25,5698
2021-07-01,1421.51,1423.09,1420.93,1422.6,8690
2021-07-02,1435.17,1435.74,1425.05,1433.3,3548
2021-07-03,1416.4,1418.69,1413.06,1416.13,4575
2021-07-04,1419.64,1422.19,1417.25,1418.72,8090
2021-07-05,1414.04,1419.66,1405.87,1414.45,9900
2021-07-06,1454.02,1468.05,1446.64,1447.62,8888
2021-07-07,1456.26,1456.92,1452.74,1455.14,8234
2021-07-08,1472.6,1497.27,1438.98,1465.11,4426
2021-07-09,1452.95,1454.92,1446.06,1453.18,5169
2021-07-10,1438.9,1439.35,1437.54,1439.16,3644
2021-07-11,1428.35,1431.31,1421.82,1426.85,5638
2021-07-12,1437.54,1438.27,1427.06,1438.25,2801
2021-07-13,1427.12,1427.89,1425.08,1426.28,9379
2021-07-14,1441.92,1506.02,1419.85,1434.69,6223
2021-07-15,1491.09,1496.79,1487.54,1494.39,6769
2021-07-16,1520.73,1520.84,1520.3,1520.57,6689
2021-07-17,1506.78,1511.62,1498.54,1510.81,4914
2021-07-18,1547.12,1547.63,1545.63,1547.26,6042
2021-07-19,1532.83,1540.11,1527.81,1534.78,5137
2021-07-20,1472.37,1473.17,1467.7,1472.38,9878
2021-07-21,1441.4,1447.7,1440.91,1442.84,7114
2021-07-22,1387.07,1389.97,1380.99,1389.0,5825
2021-07-23,1377.51,1388.96,1374.27,1379.37,9328
2021-07-24,1381.18,1386.7,1369.41,1380.02,4628
2021-07-25,1422.4,1431.35,1416.91,1426.43,10273
2021-07-26,1436.64,1450.78,1424.75,1435.89,4464
2021-07-27,1422.64,1440.28,1416.15,1429.75,7120
2021-07-28,1453.69,1457.18,1442.0,1453.61,8003
2021-07-29,1393.46,1408.77,1381.6,1389.47,10112
2021-07-30,1396.15,1401.67,1389.72,1396.16,6578
2021-07-31,1418.15,1432.4,1408.34,1417.82,3787
2021-08-01,1372.1,1385.93,1360.09,1376.03,6307
2021-08-02,1408.17,1414.85,1402.4,1407.65,4303
2021-08-03,1417.38,1429.34,1416.05,1417.32,5843
2021-08-04,1406.36,1420.92,1373.06,1405.69,6905
2021-08-05,1422.91,1427.65,1422.65,1423.62,5485
2021-08-06,1486.9,1495.63,1477.0,1488.41,9310
2021-08-07,1493.64,1503.17,1488.23,1493.98,7675
2021-08-08,1509.99,1537.11,1454.4,1501.54,5139
2021-08-09,1476.88,1489.74,1466.09,1487.9,10543
2021-08-10,1457.15,1492.78,1453.07,1462.76,4477
2021-08-11,1487.43,1488.1,1486.66,1487.2,7588
2021-08-12,1462.01,1463.96,1459.43,1461.88,8819
2021-08-13,1459.67,1466.2,1447.63,1464.12,6786
2021-08-14,1447.74,1465.35,1431.26,1450.28,5681
2021-08-15,1461.41,1471.32,1448.42,1464.32,10018
2021-08-16,1466.2,1495.27,1430.29,1474.24,9427
2021-08-17,1504.91,1505.47,1504.36,1504.97,2957
2021-08-18,1481.1,1505.17,1463.61,1489.77,5060
2021-08-19,1479.87,1492.03,1460.75,1481.88,7801
2021-08-20,1454.92,1464.3,1450.56,1453.02,4619
2021-08-21,1426.37,1447.37,1405.47,1440.26,7428
2021-08-22,1451.54,1457.88,1445.79,1451.27,3870
2021-08-23,1472.64,1473.44,1472.33,1473.38,3517
2021-08-24,1441.98,1454.05,1426.31,1446.36,8508
2021-08-25,1472.45,1479.51,1469.29,1471.66,7387
2021-08-26,1521.02,1566.34,1509.96,1511.71,3301
2021-08-27,1521.78,1527.05,1516.39,1524.36,7817
2021-08-28,1581.41,1582.67,1581.24,1581.73,6016
2021-08-29,1558.86,1571.62,1554.83,1557.41,7262
2021-08-30,1518.47,1520.44,1516.93,1518.79,7093
2021-08-31,1465.25,1467.05,1464.21,1464.92,4573
2021-09-01,1505.52,1518.72,1502.95,1508.89,2744
2021-09-02,1529.61,1531.98,1527.57,1528.79,7394
2021-09-03,1528.98,1543.26,1518.38,1527.24,5276
2021-09-04,1536.13,1537.09,1535.21,1535.95,5708
2021-09-05,1501.74,1501.79,1500.25,1501.53,6449
2021-09-06,1573.4,1611.5,1550.97,1575.13,7548
2021-09-07,1574.25,1595.15,1561.24,1579.35,7656
2021-09-08,1583.15,1586.01,1572.41,1582.97,3080
2021-09-09,1616.81,1635.89,1589.4,1606.1,9373
2021-09-10,1619.21,1633.99,1585.97,1621.72,3314
2021-09-11,1628.91,1633.43,1626.74,1629.14,3189
2021-09-12,1608.23,1656.94,1587.48,1603.55,3994
2021-09-13,1619.13,1624.17,1618.06,1618.83,8662
2021-09-14,1676.46,1693.21,1661.03,1679.92,2755
2021-09-15,1727.85,1743.85,1707.51,1725.29,7676
2021-09-16,1778.83,1791.16,1770.96,1780.44,9808
2021-09-17,1759.88,1765.84,1746.16,1762.42,8481
2021-09-18,1733.16,1744.24,1717.8,1727.71,7533
2021-09-19,1724.32,1725.37,1722.51,1723.54,3765
2021-09-20,1723.61,1730.04,1723.34,1725.63,9470
2021-09-21,1759.68,1774.07,1759.57,1763.57,9544
2021-09-22,1707.33,1733.85,1687.76,1704.05,7772
2021-09-23,1759.89,1764.24,1752.26,1756.35,5652
2021-09-24,1741.61,1795.01,1690.32,1750.97,9868
2021-09-25,1737.27,1739.38,1734.09,1736.2,9359
2021-09-26,1703.72,1704.6,1686.23,1701.23,3969
2021-09-27,1642.1,1649.9,1618.5,1645.09,3625
2021-09-28,1672.96,1678.28,1669.45,1672.34,7446
2021-09-29,1685.61,1693.13,1656.35,1674.96,4779
2021-09-30,1631.53,1645.1,1627.51,1631.91,8763
2021-10-01,1594.72,1612.81,1573.41,1589.81,8750
2021-10-02,1580.1,1583.91,1576.54,1579.29,7267
2021-10-03,1625.7,1656.34,1612.38,1632.16,9899
2021-10-04,1625.25,1632.59,1622.59,1623.85,4548
2021-10-05,1575.26,1575.91,1574.33,1575.2,7898
2021-10-06,1567.29,1571.73,1553.53,1567.61,8690
2021-10-07,1560.4,1567.24,1550.07,1559.22,3330
2021-10-08,1480.91,1494.5,1455.05,1475.28,10111
2021-10-09,1473.85,1489.41,1466.67,1473.82,9832
2021-10-10,1466.32,1468.56,1462.53,1467.16,5367
2021-10-11,1487.07,1493.5,1486.83,1487.74,5646
2021-10-12,1542.63,1544.24,1542.29,1542.9,9482
2021-10-13,1583.54,1583.72,1550.23,1577.82,8277
2021-10-14,1568.49,1577.3,1564.06,1569.49,5244
2021-10-15,1535.04,1535.07,1530.86,1534.91,5745
2021-10-16,1614.29,1616.58,1613.69,1614.07,7041
2021-10-17,1610.85,1643.89,1599.78,1616.14,8283
2021-10-18,1616.97,1638.85,1601.14,1616.75,3583
2021-10-19,1613.22,1634.96,1611.24,1616.13,5772
2021-10-20,1622.68,1622.94,1622.55,1622.7,8599
2021-10-21,1613.09,1623.35,1605.13,1618.17,8999
2021-10-22,1590.01,1611.12,1581.93,1599.77,6220
2021-10-23,1576.68,1583.22,1557.33,1582.43,10331
2021-10-24,1568.97,1640.45,1552.18,1581.55,9188
2021-10-25,1565.58,1566.37,1564.05,1564.52,3968
2021-10-26,1522.64,1551.71,1512.65,1542.37,10891
2021-10-27,1552.25,1557.67,1535.4,1545.81,5539
2021-10-28,1538.23,1539.76,1535.24,1538.08,4157
2021-10-29,1584.07,1589.7,1583.18,1584.5,5657
2021-10-30,1499.11,1500.87,1495.19,1500.65,3355
2021-10-31,1524.12,1551.86,1500.97,1533.56,8018
2021-11-01,1574.91,1577.8,1569.27,1571.93,4444
2021-11-02,1509.25,1519.08,1501.05,1506.91,4681
2021-11-03,1491.91,1502.11,1490.99,1496.73,5201
2021-11-04,1485.44,1486.74,1483.88,1485.76,7137
2021-11-05,1444.36,1447.81,1436.79,1444.08,8288
2021-11-06,1419.31,1447.31,1416.78,1421.76,8432
2021-11-07,1392.67,1392.99,1385.35,1390.33,8682
2021-11-08,1438.0,1445.75,1436.93,1439.19,6874
2021-11-09,1470.01,1471.95,1448.88,1466.27,2665
2021-11-10,1498.95,1520.16,1492.82,1503.7,7875
2021-11-11,1525.57,1525.57,1525.52,1525.56,7362
2021-11-12,1491.29,1491.38,1490.45,1491.26,9719
2021-11-13,1474.51,1475.94,1467.31,1475.76,8600
2021-11-14,1480.63,1491.7,1474.88,1490.36,7035
2021-11-15,1452.63,1454.62,1446.5,1454.08,9010
2021-11-16,1475.62,1477.02,1473.48,1474.96,3273
2021-11-17,1463.66,1480.44,1457.22,1468.02,7511
2021-11-18,1459.62,1469.81,1454.41,1457.16,3511
2021-11-19,1472.66,1481.85,1457.14,1478.02,3413
2021-11-20,1496.15,1496.47,1491.03,1491.3,9939
2021-11-21,1473.09,1489.23,1472.82,1480.69,6350
2021-11-22,1521.77,1522.39,1508.99,1515.17,5216
2021-11-23,1496.86,1502.19,1469.91,1482.56,6735
2021-11-24,1498.82,1503.99,1490.2,1500.97,6040
2021-11-25,1520.08,1535.5,1502.71,1518.92,5899
2021-11-26,1509.34,1513.87,1499.74,1509.67,5946
2021-11-27,1516.94,1527.71,1499.38,1519.67,5131
2021-11-28,1479.21,1483.66,1477.0,1481.8,9216
2021-11-29,1511.81,1517.29,1505.4,1509.33,3506
2021-11-30,1503.86,1509.48,1501.0,1503.9,6587
2021-12-01,1489.15,1492.26,1485.76,1488.33,2906
2021-12-02,1519.97,1546.84,1505.09,1519.7,4643
2021-12-03,1501.27,1505.83,1492.83,1498.45,2684
2021-12-04,1456.32,1457.36,1456.11,1456.39,8517
2021-12-05,1405.76,1415.59,1401.1,1411.19,6587
2021-12-06,1433.24,1434.86,1427.68,1428.43,6771
2021-12-07,1394.24,1402.4,1390.88,1392.0,3719
2021-12-08,1440.35,1442.68,1437.57,1440.99,6194
2021-12-09,1381.7,1382.05,1379.69,1381.13,2920
2021-12-10,1428.23,1437.61,1408.79,1428.13,3783
2021-12-11,1431.33,1450.85,1409.51,1434.3,3442
2021-12-12,1432.76,1436.56,1427.06,1431.67,3619
2021-12-13,1417.96,1426.03,1411.21,1416.21,4379
2021-12-14,1426.79,1431.05,1425.43,1427.66,5552
2021-12-15,1427.14,1430.97,1421.77,1426.73,5532
2021-12-16,1458.32,1470.04,1453.81,1458.35,5131
2021-12-17,1464.67,1473.22,1456.29,1461.83,5403
2021-12-18,1468.08,1474.72,1452.92,1466.37,5311
2021-12-19,1456.56,1463.8,1451.3,1455.85,6872
2021-12-20,1454.99,1471.51,1446.22,1454.34,8863
2021-12-21,1470.15,1491.64,1435.9,1463.44,8550
2021-12-22,1412.06,1415.1,1409.24,1413.53,3178
2021-12-23,1370.86,1377.3,1357.6,1375.56,7391
2021-12-24,1405.04,1419.55,1384.91,1396.14,9449
2021-12-25,1401.06,1405.8,1397.26,1401.05,5125
2021-12-26,1408.97,1432.63,1371.43,1396.04,5714
2021-12-27,1395.42,1401.47,1392.78,1396.69,8291
2021-12-28,1401.69,1418.35,1383.09,1406.54,5939
2021-12-29,1391.46,1392.89,1390.58,1391.5,9640
2021-12-30,1373.37,1378.91,1365.37,1369.98,3201
2021-12-31,1372.26,1388.28,1368.9,1375.48,6283
2022-01-01,1345.45,1374.35,1304.94,1348.7,5382
2022-01-02,1365.2,1366.71,1354.81,1359.85,7825
2022-01-03,1305.57,1341.69,1301.37,1313.68,7252
2022-01-04,1340.6,1341.11,1339.88,1340.85,6605
2022-01-05,1347.16,1360.93,1318.89,1353.66,3034
2022-01-06,1367.71,1470.09,1334.29,1360.73,3953
2022-01-07,1387.0,1403.61,1375.46,1387.61,7371
2022-01-08,1437.71,1443.53,1425.22,1433.97,4671
2022-01-09,1463.24,1463.83,1462.05,1463.2,6770
2022-01-10,1409.28,1410.1,1409.23,1409.48,2990
2022-01-11,1370.93,1374.7,1357.44,1373.55,6997
2022-01-12,1349.48,1366.53,1320.35,1356.52,7870
2022-01-13,1357.39,1357.43,1357.32,1357.36,6476
2022-01-14,1379.66,1388.2,1351.47,1371.55,4868
2022-01-15,1350.47,1352.47,1342.67,1351.78,7775
2022-01-16,1352.57,1357.12,1344.67,1356.96,7879
2022-01-17,1336.43,1337.31,1335.62,1336.6,4865
2022-01-18,1322.47,1322.66,1319.03,1320.39,9064
2022-01-19,1281.3,1285.76,1270.97,1283.37,9517
2022-01-20,1259.95,1285.27,1259.48,1259.8,2940
2022-01-21,1225.41,1231.64,1222.67,1225.87,6957
2022-01-22,1202.71,1203.79,1201.63,1202.07,8354
2022-01-23,1234.17,1260.47,1205.45,1227.52,2801
2022-01-24,1205.1,1211.3,1204.29,1204.33,2995
2022-01-25,1270.17,1271.35,1263.85,1267.86,4005
2022-01-26,1279.01,1286.54,1278.61,1280.5,4541
2022-01-27,1285.78,1286.35,1281.77,1285.36,2924
2022-01-28,1261.68,1263.94,1253.88,1263.42,7458
2022-01-29,1281.31,1286.48,1280.76,1281.24,3453
2022-01-30,1264.75,1299.59,1264.23,1266.62,9771
2022-01-31,1263.24,1303.69,1249.95,1269.84,4989
2022-02-01,1326.42,1344.0,1321.12,1334.98,4432
2022-02-02,1332.37,1333.12,1332.32,1332.55,2578
2022-02-03,1363.82,1364.93,1358.38,1363.31,2903
2022-02-04,1346.05,1350.89,1343.82,1344.28,4302
2022-02-05,1346.24,1360.3,1330.15,1343.47,8617
2022-02-06,1390.02,1400.89,1388.26,1391.19,9340
2022-02-07,1373.27,1377.36,1360.98,1373.88,5976
2022-02-08,1422.12,1425.76,1421.94,1423.82,3183
2022-02-09,1445.16,1519.16,1439.45,1444.12,5041
2022-02-10,1440.37,1450.95,1413.79,1428.01,3145
2022-02-11,1441.55,1469.13,1435.28,1446.22,3779
2022-02-12,1482.21,1501.06,1435.8,1474.49,5945
2022-02-13,1492.37,1493.23,1488.81,1492.98,9438
2022-02-14,1444.72,1455.24,1438.32,1446.24,9665
2022-02-15,1425.07,1425.9,1422.73,1425.35,6042
2022-02-16,1416.76,1453.77,1394.93,1418.44,9013
2022-02-17,1411.0,1436.43,1403.89,1416.47,9770
2022-02-18,1436.39,1454.25,1421.69,1434.2,8684
2022-02-19,1433.99,1440.54,1432.1,1439.44,9886
2022-02-20,1404.58,1410.55,1389.44,1401.14,2840
2022-02-21,1412.93,1418.74,1406.05,1411.93,6307
2022-02-22,1426.36,1435.05,1419.42,1429.32,6691
2022-02-23,1440.72,1460.77,1418.7,1445.46,6888
2022-02-24,1473.73,1500.43,1468.1,1476.85,6571
2022-02-25,1496.15,1517.33,1493.81,1501.63,3255
2022-02-26,1521.59,1525.54,1515.23,1515.57,9575
2022-02-27,1509.63,1547.95,1491.61,1513.59,3248
2022-02-28,1462.72,1468.53,1459.33,1463.47,5663
2022-03-01,1473.74,1487.49,1469.64,1476.19,6904
2022-03-02,1475.98,1490.67,1470.95,1482.47,8535
2022-03-03,1492.2,1495.73,1485.96,1490.67,4392
2022-03-04,1453.61,1461.32,1449.88,1452.75,6495
2022-03-05,1413.24,1437.49,1403.91,1421.49,8155
2022-03-06,1453.65,1477.33,1443.87,1451.57,8646
2022-03-07,1458.17,1464.72,1431.51,1450.57,9013
2022-03-08,1474.08,1508.75,1456.71,1470.48,4887
2022-03-09,1479.59,1483.08,1469.83,1471.46,7871
2022-03-10,1475.05,1486.02,1469.31,1472.48,5710
2022-03-11,1500.11,1503.56,1497.18,1500.26,8300
2022-03-12,1493.25,1514.23,1481.15,1484.93,3349
2022-03-13,1483.51,1490.09,1481.62,1487.93,3817
2022-03-14,1475.89,1476.63,1472.93,1474.33,9058
2022-03-15,1462.5,1462.63,1454.36,1461.66,10003
2022-03-16,1451.24,1454.98,1445.5,1452.77,3181
2022-03-17,1459.97,1469.33,1453.32,1459.37,3745
2022-03-18,1447.51,1452.33,1442.41,1445.54,5029
2022-03-19,1480.56,1483.93,1472.86,1481.99,8103
2022-03-20,1456.26,1456.47,1454.33,1455.62,6141
2022-03-21,1446.09,1450.57,1441.77,1450.33,9819
2022-03-22,1438.38,1440.3,1430.84,1437.72,4798
2022-03-23,1478.04,1482.12,1472.75,1479.47,9806
2022-03-24,1484.66,1486.63,1481.85,1485.43,3346
2022-03-25,1516.2,1517.18,1515.34,1516.24,8047
2022-03-26,1468.87,1474.98,1464.09,1471.34,2939
2022-03-27,1475.85,1480.06,1471.28,1479.34,6261
2022-03-28,1507.3,1507.52,1499.97,1505.81,4142
2022-03-29,1506.23,1522.13,1499.39,1508.44,9417
2022-03-30,1540.69,1541.11,1540.31,1540.74,9762
2022-03-31,1522.66,1537.48,1518.64,1524.95,4264
2022-04-01,1568.92,1572.66,1566.93,1568.09,7292
2022-04-02,1638.01,1641.62,1633.13,1640.34,6932
2022-04-03,1628.61,1632.44,1627.26,1628.6,5051
2022-04-04,1613.53,1627.31,1607.39,1614.25,8302
2022-04-05,1663.63,1670.34,1655.82,1661.34,6073
2022-04-06,1710.92,1735.13,1710.31,1713.99,6061
2022-04-07,1695.2,1744.82,1665.81,1696.24,4021
2022-04-08,1682.38,1684.83,1677.27,1682.15,8898
2022-04-09,1664.83,1678.23,1657.71,1672.84,3978
2022-04-10,1631.55,1635.0,1607.06,1628.03,9713
2022-04-11,1615.23,1647.78,1595.41,1598.28,8141
2022-04-12,1568.55,1579.14,1561.59,1566.34,5783
2022-04-13,1539.9,1543.59,1539.85,1542.44,4904
2022-04-14,1543.68,1549.79,1533.53,1541.53,6841
2022-04-15,1548.59,1549.65,1547.8,1548.9,2656
2022-04-16,1596.85,1604.75,1595.99,1597.09,8658
2022-04-17,1565.42,1566.08,1564.99,1565.36,9673
2022-04-18,1584.5,1608.66,1582.3,1596.33,5089
2022-04-19,1592.53,1600.78,1580.05,1589.66,7139
2022-04-20,1588.16,1589.66,1583.39,1588.25,8119
2022-04-21,1613.79,1629.76,1590.91,1609.84,8976
2022-04-22,1573.71,1574.67,1572.69,1573.85,3683
2022-04-23,1576.57,1617.55,1504.75,1586.05,9898
2022-04-24,1596.39,1617.22,1584.59,1591.49,5287
2022-04-25,1609.18,1631.91,1600.59,1607.32,8642
2022-04-26,1613.53,1624.5,1599.43,1616.78,4396
2022-04-27,1696.32,1696.47,1696.24,1696.33,8626
2022-04-28,1673.56,1742.65,1644.97,1674.86,7558
2022-04-29,1658.38,1667.93,1649.42,1657.25,8831
2022-04-30,1632.93,1695.17,1561.93,1636.76,8576
2022-05-01,1622.47,1631.46,1607.72,1618.74,2713
2022-05-02,1598.04,1615.41,1597.15,1598.26,9487
2022-05-03,1626.96,1689.99,1623.38,1636.43,4605
2022-05-04,1683.13,1686.19,1678.26,1683.09,3483
2022-05-05,1662.56,1665.11,1648.56,1664.04,3906
2022-05-06,1636.47,1636.78,1636.37,1636.51,6279
2022-05-07,1652.38,1656.46,1649.41,1652.1,8051
2022-05-08,1645.67,1669.93,1612.58,1634.02,7881
2022-05-09,1634.19,1697.84,1624.15,1654.87,3890
2022-05-10,1664.56,1679.12,1658.33,1661.75,2612
2022-05-11,1609.61,1614.6,1607.44,1611.54,5686
2022-05-12,1662.26,1663.45,1654.71,1661.58,6404
2022-05-13,1721.78,1724.48,1715.84,1721.42,3425
2022-05-14,1701.3,1701.54,1699.18,1700.5,3042
2022-05-15,1675.38,1738.49,1671.75,1687.48,6386
2022-05-16,1696.47,1698.7,1691.41,1697.3,9045
2022-05-17,1709.57,1711.42,1708.24,1708.82,4505
2022-05-18,1731.87,1734.3,1725.13,1731.5,5835
2022-05-19,1806.38,1813.81,1797.22,1801.29,8915
2022-05-20,1786.81,1808.34,1779.43,1795.09,8343
2022-05-21,1782.98,1820.95,1733.6,1766.61,3155
2022-05-22,1717.37,1737.67,1702.14,1718.05,6146
2022-05-23,1691.98,1705.02,1686.65,1693.11,6110
2022-05-24,1692.17,1698.22,1690.16,1692.16,8351
2022-05-25,1747.57,1771.33,1743.46,1753.06,5517
2022-05-26,1744.78,1745.38,1726.79,1735.09,6636
2022-05-27,1749.69,1772.75,1689.65,1743.03,8560
2022-05-28,1742.02,1743.36,1739.86,1742.63,9538
2022-05-29,1784.07,1784.85,1782.61,1784.22,8466
2022-05-30,1864.79,1878.9,1863.04,1874.57,3795
2022-05-31,1866.32,1931.59,1845.61,1854.86,9915
2022-06-01,1836.58,1838.8,1836.31,1836.88,2574
2022-06-02,1873.39,1876.29,1850.21,1875.43,6116
2022-06-03,1904.24,1907.36,1893.12,1901.19,8784
2022-06-04,1951.35,1981.6,1946.58,1971.6,9901
2022-06-05,1995.64,1998.58,1991.72,1994.82,4925
2022-06-06,1979.71,1981.07,1971.3,1980.69,3947
2022-06-07,2003.29,2013.29,1986.92,2004.28,4929
2022-06-08,2049.07,2050.65,2048.66,2048.93,9068
2022-06-09,2081.38,2085.0,2076.77,2082.76,6822
2022-06-10,2092.99,2119.62,2001.67,2104.09,4871
2022-06-11,2148.5,2150.41,2148.39,2149.19,3717
2022-06-12,2185.04,2204.16,2165.79,2199.67,6110
2022-06-13,2262.01,2264.55,2256.72,2260.69,8468
2022-06-14,2279.08,2295.28,2267.68,2290.25,10406
2022-06-15,2282.96,2284.31,2280.17,2282.82,4347
2022-06-16,2288.9,2294.94,2288.18,2289.75,3968
2022-06-17,2346.13,2349.73,2343.91,2345.23,4130
2022-06-18,2287.45,2315.37,2262.14,2307.15,7062
2022-06-19,2323.16,2341.9,2320.0,2324.39,6377
2022-06-20,2301.91,2382.43,2219.15,2306.34,9738
2022-06-21,2307.38,2308.54,2288.67,2307.89,3771
2022-06-22,2367.83,2372.08,2355.45,2367.14,8898
2022-06-23,2340.71,2395.07,2203.18,2376.42,4515
2022-06-24,2379.35,2383.04,2374.58,2378.86,7045
2022-06-25,2310.01,2318.52,2305.12,2314.4,5841
2022-06-26,2351.46,2353.93,2346.49,2349.18,9914
2022-06-27,2378.55,2390.89,2377.82,2379.74,8619
2022-06-28,2482.49,2483.19,2482.22,2482.94,4382
2022-06-29,2468.81,2475.72,2436.6,2467.9,5246
2022-06-30,2486.08,2525.78,2426.81,2478.97,6017
2022-07-01,2501.63,2527.08,2355.49,2491.58,4978
2022-07-02,2563.61,2586.48,2540.49,2570.43,5767
2022-07-03,2538.88,2586.69,2526.87,2565.79,8270
2022-07-04,2574.31,2596.02,2551.96,2580.37,4173
2022-07-05,2611.08,2615.26,2608.02,2612.0,7320
2022-07-06,2617.87,2634.45,2612.93,2622.01,4489
2022-07-07,2587.59,2613.62,2477.66,2598.86,4705
2022-07-08,2619.9,2629.93,2558.67,2609.21,4609
2022-07-09,2656.75,2670.0,2653.84,2665.49,5475
2022-07-10,2617.21,2624.34,2588.8,2611.04,5124
2022-07-11,2618.71,2663.66,2615.35,2618.24,7518
2022-07-12,2542.97,2625.79,2531.18,2581.84,7173
2022-07-13,2658.36,2684.67,2629.13,2643.81,7377
2022-07-14,2563.45,2563.74,2559.78,2563.53,6773
2022-07-15,2540.24,2569.28,2502.11,2535.13,3507
2022-07-16,2554.71,2559.09,2554.03,2554.51,4955
2022-07-17,2637.98,2640.65,2615.85,2634.75,4696
2022-07-18,2633.92,2641.13,2629.87,2631.55,6350
2022-07-19,2609.6,2615.78,2585.47,2602.59,7075
